country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
GBRTENW,2001,1,short,3,0,5946,248,109,160,533,803,845,1074,1304,1852,3028,4698,7643,12774,21063,36133,61198,98422,191657,163132,272480,253677,388160,.,.
GBRTENW,2001,1,short,3,1,205,27,6,5,5,15,16,27,35,42,50,41,55,72,125,217,408,679,1384,1130,2106,1897,3392,.,.
GBRTENW,2001,1,short,3,2,30,35,27,28,46,65,70,133,206,374,813,1653,2990,5165,8116,12651,18741,25264,36304,33843,43279,42613,47375,.,.
GBRTENW,2001,1,short,3,3,24,4,2,4,2,6,4,4,8,7,8,8,15,14,24,31,71,144,382,270,699,683,791,.,.
GBRTENW,2001,1,short,3,4,77,10,6,8,9,18,14,17,28,34,44,75,98,199,318,560,813,1313,2375,2094,3169,3041,3957,.,.
GBRTENW,2001,1,short,3,5,0,0,0,2,23,77,99,99,71,65,60,44,45,53,119,263,855,2102,6836,5353,11037,10405,14925,.,.
GBRTENW,2001,1,short,3,6,191,44,12,25,48,33,35,48,58,73,90,119,158,231,411,711,1581,2842,5315,4753,6906,6834,7349,.,.
GBRTENW,2001,1,short,3,7,84,6,1,9,17,26,31,87,164,372,792,1310,2216,3895,6455,10920,18204,28907,52207,45589,70960,67148,94411,.,.
GBRTENW,2001,1,short,3,8,10,1,3,2,4,10,17,17,34,77,127,218,382,643,1342,2816,5838,11418,25251,21372,36242,33403,53707,.,.
GBRTENW,2001,1,short,3,9,10,1,0,1,3,1,8,10,17,27,51,88,176,394,822,1580,2612,4082,6677,6028,8517,8321,9724,.,.
GBRTENW,2001,1,short,3,10,107,12,1,1,4,6,9,14,26,35,69,88,148,247,461,1007,2568,5833,21839,14865,41602,34856,83105,.,.
GBRTENW,2001,1,short,3,11,60,9,4,4,5,9,10,15,32,37,67,142,347,698,1400,3034,5399,8812,16456,14720,21377,20110,29171,.,.
GBRTENW,2001,1,short,3,12,54,10,2,2,3,14,18,67,119,239,358,460,531,623,794,1275,2086,3372,6442,5333,9585,8919,13681,.,.
GBRTENW,2001,1,short,3,13,0,1,1,2,3,1,2,5,4,5,12,29,24,72,123,198,387,622,2031,1509,3507,3195,5427,.,.
GBRTENW,2001,1,short,3,14,7,1,1,1,3,2,3,3,8,3,22,21,39,82,167,325,807,1577,4658,3629,7575,6766,12550,.,.
GBRTENW,2001,1,short,3,15,4929,41,9,11,23,14,12,14,17,17,13,18,33,42,23,35,37,49,45,35,75,68,113,.,.
GBRTENW,2001,1,short,3,16,158,46,34,59,334,506,498,513,475,445,451,383,387,345,364,511,792,1407,3453,2609,5845,5416,8480,.,.
GBRTENW,2002,1,short,3,0,5986,251,117,158,493,770,853,1023,1279,1883,3048,4635,7416,12554,20496,35109,60025,97546,193910,163125,275991,254566,405141,.,.
GBRTENW,2002,1,short,3,1,114,29,4,3,7,8,14,21,32,39,50,52,60,75,130,206,416,723,1536,1311,2137,1867,3762,.,.
GBRTENW,2002,1,short,3,2,23,39,35,40,50,60,72,114,192,392,817,1579,2953,5178,8141,12578,18585,24752,36353,34093,42376,41432,48069,.,.
GBRTENW,2002,1,short,3,3,47,3,2,2,3,4,3,6,3,8,6,12,16,24,31,52,79,122,373,318,521,503,627,.,.
GBRTENW,2002,1,short,3,4,80,18,7,7,10,16,14,22,20,29,46,64,96,186,290,557,790,1348,2577,2133,3762,3328,6374,.,.
GBRTENW,2002,1,short,3,5,0,0,0,4,20,80,102,91,64,46,48,45,53,52,81,264,823,2056,6850,5098,11521,10520,17556,.,.
GBRTENW,2002,1,short,3,6,215,30,18,20,40,33,35,47,60,74,118,116,173,219,418,766,1631,2838,5465,4937,6873,6591,8569,.,.
GBRTENW,2002,1,short,3,7,74,10,3,4,10,25,45,78,171,395,758,1311,2114,3613,5972,10206,17039,28167,52645,45172,72570,68122,99378,.,.
GBRTENW,2002,1,short,3,8,13,3,1,4,6,5,10,21,37,83,149,209,344,664,1313,2720,5776,11154,26044,21396,38435,36334,51100,.,.
GBRTENW,2002,1,short,3,9,0,0,0,1,3,4,10,16,18,33,62,91,183,396,734,1500,2614,3952,6537,6081,7750,7354,10136,.,.
GBRTENW,2002,1,short,3,10,94,6,2,3,6,5,11,13,30,38,65,100,140,245,435,1004,2494,6030,21884,14528,41498,34808,81822,.,.
GBRTENW,2002,1,short,3,11,37,10,4,8,10,16,7,15,21,26,70,142,327,702,1388,2865,5646,9204,16815,14609,22699,20554,35634,.,.
GBRTENW,2002,1,short,3,12,64,6,4,2,4,13,26,59,131,244,382,454,518,668,886,1282,2147,3375,6371,5305,9212,8556,13167,.,.
GBRTENW,2002,1,short,3,13,7,1,1,1,1,1,1,2,4,9,17,20,33,78,127,200,343,767,2032,1498,3456,2955,6479,.,.
GBRTENW,2002,1,short,3,14,7,1,1,0,2,1,5,6,7,12,18,30,39,84,171,375,826,1775,5149,4029,8135,7127,14212,.,.
GBRTENW,2002,1,short,3,15,5084,45,7,12,9,14,13,16,15,15,17,25,34,33,25,30,40,64,94,71,156,130,313,.,.
GBRTENW,2002,1,short,3,16,127,49,30,47,311,483,486,495,474,441,428,387,333,335,356,503,774,1218,3186,2547,4890,4383,7942,.,.
GBRTENW,2003,1,short,3,0,5797,246,113,139,470,741,798,994,1288,1887,2937,4692,7357,12443,20080,33967,58171,97783,197443,163840,280651,260399,399895,.,.
GBRTENW,2003,1,short,3,1,141,20,6,5,5,9,10,24,33,42,55,58,54,82,122,243,411,716,1704,1381,2505,2266,3913,.,.
GBRTENW,2003,1,short,3,2,33,35,28,32,48,57,63,117,198,391,785,1531,2895,5069,7982,12204,18141,25193,36269,33234,43784,42531,51161,.,.
GBRTENW,2003,1,short,3,3,36,3,3,1,1,2,3,4,3,10,5,8,8,16,42,45,86,162,354,229,664,528,1467,.,.
GBRTENW,2003,1,short,3,4,121,7,5,6,7,17,17,21,28,27,42,70,91,177,338,516,773,1282,2633,2147,3836,3275,7141,.,.
GBRTENW,2003,1,short,3,5,0,0,0,2,13,54,83,92,65,52,48,47,42,56,76,257,803,2073,6913,5440,10560,9779,15162,.,.
GBRTENW,2003,1,short,3,6,186,37,18,16,48,40,37,44,66,83,91,122,163,249,377,828,1625,3072,5863,5237,7414,7078,9391,.,.
GBRTENW,2003,1,short,3,7,78,7,4,5,17,22,41,81,136,362,725,1293,2010,3546,5638,9656,16127,27228,52096,44421,71102,66962,95474,.,.
GBRTENW,2003,1,short,3,8,13,4,2,1,7,15,12,20,42,77,137,218,338,598,1208,2521,5491,11187,25166,20905,35717,34257,44313,.,.
GBRTENW,2003,1,short,3,9,3,0,1,0,2,2,9,15,22,36,54,92,188,377,773,1404,2484,3884,6337,5753,7785,7280,10760,.,.
GBRTENW,2003,1,short,3,10,95,14,2,2,4,2,13,16,23,36,58,109,135,304,478,1031,2546,6123,23384,15174,43714,37315,81388,.,.
GBRTENW,2003,1,short,3,11,43,11,6,7,6,8,9,10,32,35,64,168,359,749,1471,2949,5721,9431,18305,15564,25090,23935,31890,.,.
GBRTENW,2003,1,short,3,12,92,9,3,5,5,11,28,62,145,258,403,517,589,682,904,1236,1973,3297,6987,5826,9864,8848,15847,.,.
GBRTENW,2003,1,short,3,13,7,1,1,1,3,3,2,3,4,9,13,23,38,60,104,230,369,720,2110,1417,3825,3229,7337,.,.
GBRTENW,2003,1,short,3,14,10,2,0,1,1,3,3,6,4,9,13,24,39,77,175,371,819,1929,5561,4205,8920,7777,15651,.,.
GBRTENW,2003,1,short,3,15,4813,40,8,5,12,11,11,10,14,16,17,27,33,41,43,26,37,57,102,89,135,109,293,.,.
GBRTENW,2003,1,short,3,16,128,53,24,49,291,485,456,469,475,445,427,387,376,363,348,448,766,1429,3658,2819,5735,5231,8706,.,.
GBRTENW,2004,1,short,3,0,5579,232,103,146,446,674,741,977,1268,1807,2775,4597,6847,11695,19226,31911,54948,93332,185514,152171,264008,243783,379826,.,.
GBRTENW,2004,1,short,3,1,90,18,5,4,5,8,12,20,26,40,41,61,58,87,120,227,435,762,1780,1357,2778,2629,3630,.,.
GBRTENW,2004,1,short,3,2,38,33,31,31,49,59,71,111,192,350,711,1538,2696,4844,7827,11968,18103,24828,35501,32617,42293,40739,51188,.,.
GBRTENW,2004,1,short,3,3,22,6,2,2,1,1,2,5,5,7,3,11,12,21,31,47,73,113,362,287,538,505,726,.,.
GBRTENW,2004,1,short,3,4,99,9,8,5,8,19,13,17,26,30,41,67,83,132,316,468,781,1140,2414,1894,3638,3401,4992,.,.
GBRTENW,2004,1,short,3,5,0,2,1,1,10,43,78,81,78,65,52,51,37,50,89,238,683,1902,6694,4926,10854,10055,15429,.,.
GBRTENW,2004,1,short,3,6,144,40,11,19,32,37,30,41,49,73,102,114,155,271,429,781,1426,2952,5017,4337,6618,6505,7261,.,.
GBRTENW,2004,1,short,3,7,71,4,2,11,12,24,42,86,156,338,718,1178,1872,3178,5252,8649,14846,25258,49103,40946,68305,63909,93482,.,.
GBRTENW,2004,1,short,3,8,16,5,3,1,4,8,12,21,47,71,122,210,287,564,1050,2330,4795,10127,22660,18229,33093,30551,47648,.,.
GBRTENW,2004,1,short,3,9,6,1,1,0,2,2,4,17,21,32,47,89,182,339,714,1289,2287,3702,5823,5459,6680,6594,7170,.,.
GBRTENW,2004,1,short,3,10,51,20,1,1,3,3,10,13,26,38,55,100,138,235,423,952,2312,5653,20759,13475,37908,31754,73152,.,.
GBRTENW,2004,1,short,3,11,45,6,10,10,4,9,12,14,18,35,66,163,305,736,1413,2633,5123,9264,17507,14905,23633,22308,31221,.,.
GBRTENW,2004,1,short,3,12,51,9,2,4,4,9,24,60,122,238,371,521,551,725,873,1230,1992,3386,6510,5370,9194,8169,15066,.,.
GBRTENW,2004,1,short,3,13,0,1,1,1,1,2,1,4,8,12,12,17,35,69,100,234,415,760,1969,1383,3348,3045,5082,.,.
GBRTENW,2004,1,short,3,14,6,1,1,1,0,2,2,3,5,12,18,25,47,68,167,347,809,1892,5871,4264,9655,8599,15701,.,.
GBRTENW,2004,1,short,3,15,4828,37,8,7,17,16,12,18,15,15,15,23,32,39,25,20,38,68,101,83,142,119,272,.,.
GBRTENW,2004,1,short,3,16,109,43,18,49,294,434,416,467,474,453,400,430,356,338,398,498,831,1524,3443,2641,5333,4901,7805,.,.
GBRTENW,2005,1,short,3,0,5693,226,96,141,428,638,705,906,1244,1779,2807,4415,6821,11436,18392,31041,52754,89743,184795,150703,268082,246512,388584,.,.
GBRTENW,2005,1,short,3,1,151,24,2,3,8,4,14,18,27,41,41,56,66,86,148,254,506,993,2218,1718,3439,3445,3406,.,.
GBRTENW,2005,1,short,3,2,31,35,31,24,32,54,60,94,188,341,737,1426,2716,4761,7603,11840,17234,24210,35779,32852,42928,41757,49467,.,.
GBRTENW,2005,1,short,3,3,35,3,1,2,1,2,3,4,5,2,7,13,13,13,30,39,81,152,368,286,569,457,1192,.,.
GBRTENW,2005,1,short,3,4,79,10,4,7,7,14,13,16,20,31,50,73,81,149,226,448,698,1234,2437,2028,3438,3245,4512,.,.
GBRTENW,2005,1,short,3,5,0,0,1,1,15,43,71,97,85,62,63,63,47,65,92,247,757,1869,6260,4415,10770,9878,15751,.,.
GBRTENW,2005,1,short,3,6,151,26,11,23,37,35,37,35,48,82,104,116,168,242,437,832,1591,2798,5347,4807,6666,6533,7407,.,.
GBRTENW,2005,1,short,3,7,72,12,1,5,18,18,38,72,175,342,649,1103,1779,3049,4877,8134,13934,23737,47922,39997,67285,62672,93059,.,.
GBRTENW,2005,1,short,3,8,16,5,2,3,6,5,9,21,41,69,121,180,287,520,981,2058,4553,9094,21784,17440,32395,29949,46061,.,.
GBRTENW,2005,1,short,3,9,6,0,0,1,4,3,10,9,19,30,58,101,162,309,618,1249,2068,3442,5676,5136,6996,6633,9025,.,.
GBRTENW,2005,1,short,3,10,91,18,1,3,2,6,7,13,24,34,60,110,138,246,443,965,2185,5526,20713,13098,39317,32837,75520,.,.
GBRTENW,2005,1,short,3,11,38,9,7,6,6,7,9,15,17,36,71,157,324,741,1418,2654,5232,8978,17961,15136,24861,22773,36526,.,.
GBRTENW,2005,1,short,3,12,53,5,4,1,5,9,19,49,114,237,384,537,563,727,861,1185,1942,3346,6602,5494,9310,8706,12686,.,.
GBRTENW,2005,1,short,3,13,3,2,1,1,1,1,3,3,8,10,12,27,40,55,103,221,380,834,2066,1539,3352,2931,5704,.,.
GBRTENW,2005,1,short,3,14,6,0,1,0,1,1,2,3,8,12,17,29,37,78,155,359,780,1990,5798,3998,10194,9078,16432,.,.
GBRTENW,2005,1,short,3,15,4860,40,10,8,12,13,12,11,15,15,19,24,32,38,28,37,44,54,87,77,111,100,170,.,.
GBRTENW,2005,1,short,3,16,101,39,23,54,275,422,400,442,449,434,414,400,370,358,373,521,768,1488,3776,2682,6451,5518,11664,.,.
GBRTENW,2006,1,short,3,0,5543,231,116,151,475,681,764,989,1288,1800,2765,4469,6898,11070,17918,29241,50378,86478,174338,141703,260297,240493,366169,.,.
GBRTENW,2006,1,short,3,1,125,20,4,4,7,2,11,23,27,36,54,58,71,117,152,332,588,1221,3016,2429,4560,4258,6170,.,.
GBRTENW,2006,1,short,3,2,39,37,28,42,53,60,81,140,190,355,717,1457,2747,4731,7678,11280,17238,23908,34854,32103,42099,41052,47699,.,.
GBRTENW,2006,1,short,3,3,30,5,1,1,2,3,2,5,4,6,8,11,24,19,25,42,66,145,305,199,583,529,870,.,.
GBRTENW,2006,1,short,3,4,88,8,8,8,7,15,14,14,25,29,44,64,76,128,238,418,683,1090,2291,1892,3342,3006,5142,.,.
GBRTENW,2006,1,short,3,5,0,1,0,0,11,40,81,76,84,56,46,44,42,46,96,220,688,2042,6387,4629,11018,9838,17324,.,.
GBRTENW,2006,1,short,3,6,158,34,15,21,47,42,32,36,51,80,100,132,159,263,413,821,1420,2875,4931,4430,6251,6429,5300,.,.
GBRTENW,2006,1,short,3,7,55,9,2,8,19,20,40,92,160,335,634,1128,1759,2784,4475,7355,12734,21721,43514,36018,63258,58947,86302,.,.
GBRTENW,2006,1,short,3,8,27,2,2,0,7,7,9,27,29,64,112,187,246,482,896,1880,4225,8740,20606,16374,31751,29404,44298,.,.
GBRTENW,2006,1,short,3,9,0,2,1,2,1,4,11,13,27,35,61,96,185,311,640,1108,2029,3147,5450,4859,7006,7000,7040,.,.
GBRTENW,2006,1,short,3,10,61,11,3,2,4,2,6,18,20,38,55,84,144,251,449,913,2023,5080,18185,11307,36302,30545,67079,.,.
GBRTENW,2006,1,short,3,11,76,8,11,7,6,7,9,12,18,31,55,152,326,685,1318,2490,4796,8816,16666,13594,24757,22878,34805,.,.
GBRTENW,2006,1,short,3,12,82,13,2,3,5,7,25,64,151,236,417,560,618,711,894,1269,1865,3452,6450,5357,9328,8572,13368,.,.
GBRTENW,2006,1,short,3,13,6,1,1,0,2,1,2,5,6,10,12,25,35,66,114,210,414,726,1902,1472,3034,2714,4746,.,.
GBRTENW,2006,1,short,3,14,12,2,2,0,1,2,5,3,8,12,18,26,42,87,144,381,864,1992,5975,4279,10445,9365,16216,.,.
GBRTENW,2006,1,short,3,15,4686,29,11,8,11,13,12,13,14,13,15,27,35,40,31,30,36,40,58,48,84,70,158,.,.
GBRTENW,2006,1,short,3,16,97,49,22,46,294,454,425,448,476,461,417,419,390,350,356,491,708,1483,3748,2711,6480,5886,9651,.,.
GBRTENW,2007,1,short,3,0,5441,261,114,132,443,673,751,1004,1280,1783,2623,4266,6883,10614,17687,27911,48769,84180,171982,140143,261618,236552,386731,.,.
GBRTENW,2007,1,short,3,1,152,27,6,2,6,8,13,16,28,39,47,59,71,115,149,299,654,1325,3147,2388,5285,4670,8354,.,.
GBRTENW,2007,1,short,3,2,30,37,34,27,48,55,79,118,181,369,669,1408,2729,4576,7708,11071,16809,23738,34517,31583,42775,41170,50790,.,.
GBRTENW,2007,1,short,3,3,30,5,4,0,2,5,3,4,4,9,9,14,14,18,27,35,74,98,321,204,651,514,1331,.,.
GBRTENW,2007,1,short,3,4,116,21,6,7,10,14,14,19,26,23,44,52,87,113,232,395,726,1099,2177,1732,3431,3141,4879,.,.
GBRTENW,2007,1,short,3,5,0,0,0,1,10,46,70,90,67,65,55,44,39,54,102,244,733,2116,7065,5136,12495,11370,18113,.,.
GBRTENW,2007,1,short,3,6,143,32,18,21,35,36,36,45,54,67,101,117,164,245,435,783,1606,2933,5580,4944,7369,6950,9463,.,.
GBRTENW,2007,1,short,3,7,98,15,3,4,15,25,37,82,164,298,586,1062,1726,2630,4277,6774,12031,21065,42395,35351,62225,56918,88717,.,.
GBRTENW,2007,1,short,3,8,33,2,2,1,5,9,14,17,31,63,101,167,246,422,847,1781,3824,8163,18989,15103,29926,27479,42140,.,.
GBRTENW,2007,1,short,3,9,3,2,0,1,1,3,6,15,22,34,58,89,172,320,543,1095,1886,2978,5300,4788,6740,6713,6876,.,.
GBRTENW,2007,1,short,3,10,65,11,3,4,6,4,4,8,26,40,71,89,143,239,430,827,1872,4684,17394,10996,35408,28091,71934,.,.
GBRTENW,2007,1,short,3,11,42,9,6,6,7,10,7,10,25,34,77,150,347,638,1384,2439,4668,8434,16730,13844,24857,23142,33417,.,.
GBRTENW,2007,1,short,3,12,42,7,3,4,2,8,28,71,140,259,355,555,641,697,907,1134,1867,3212,6321,5280,9254,8590,12568,.,.
GBRTENW,2007,1,short,3,13,6,2,1,1,2,0,3,5,3,9,11,22,31,69,108,179,347,758,1986,1556,3195,2724,5545,.,.
GBRTENW,2007,1,short,3,14,12,2,0,1,1,3,6,2,8,7,18,25,40,81,159,374,905,2008,6343,4440,11702,9632,22031,.,.
GBRTENW,2007,1,short,3,15,4560,41,8,8,10,12,12,9,17,18,20,25,30,41,30,22,31,59,75,68,94,83,148,.,.
GBRTENW,2007,1,short,3,16,110,49,21,46,285,435,419,493,486,446,401,387,402,355,349,458,735,1510,3643,2732,6210,5365,10424,.,.
GBRTENW,2008,1,short,3,0,5360,213,114,111,432,686,746,969,1332,1825,2713,4233,6625,10379,17065,27627,47577,82301,172064,140902,266177,238892,393050,.,.
GBRTENW,2008,1,short,3,1,121,26,5,2,5,6,13,19,31,40,57,59,74,106,160,252,483,962,2297,1883,3547,3141,5431,.,.
GBRTENW,2008,1,short,3,2,12,24,36,18,38,60,72,107,196,320,682,1345,2635,4495,7468,11230,16619,23511,34551,31923,42485,40766,50480,.,.
GBRTENW,2008,1,short,3,3,17,4,3,1,5,1,2,2,4,8,11,10,13,16,31,40,54,81,302,198,615,507,1114,.,.
GBRTENW,2008,1,short,3,4,127,17,7,6,5,14,22,16,28,36,43,62,86,126,217,389,716,1080,2423,1913,3962,3451,6336,.,.
GBRTENW,2008,1,short,3,5,0,0,0,0,9,42,59,88,88,80,61,50,56,66,91,284,826,2192,7499,5403,13830,12058,22072,.,.
GBRTENW,2008,1,short,3,6,182,21,17,17,33,43,39,39,45,82,98,127,172,274,431,802,1729,3226,5757,5085,7786,7649,8425,.,.
GBRTENW,2008,1,short,3,7,92,7,5,5,16,22,48,71,180,318,612,1052,1573,2492,3974,6512,11230,19971,42388,34975,64778,58853,92327,.,.
GBRTENW,2008,1,short,3,8,14,2,2,1,6,7,14,23,37,56,100,173,254,418,788,1606,3727,7719,18828,14958,30517,27271,45606,.,.
GBRTENW,2008,1,short,3,9,3,0,0,2,1,4,8,17,26,28,67,84,145,253,536,992,1841,2829,4913,4287,6804,6621,7659,.,.
GBRTENW,2008,1,short,3,10,98,14,4,2,3,6,6,18,28,37,52,86,141,233,486,801,1849,4822,17792,11562,36608,29342,70394,.,.
GBRTENW,2008,1,short,3,11,26,13,5,7,5,8,8,9,19,36,62,139,352,670,1369,2521,4616,8597,16865,14247,24772,22552,35093,.,.
GBRTENW,2008,1,short,3,12,55,6,3,3,3,13,25,84,146,257,386,542,631,710,870,1198,1883,3104,6305,5500,8734,7917,12533,.,.
GBRTENW,2008,1,short,3,13,3,2,0,1,2,2,3,2,6,9,12,24,32,57,117,192,394,754,1847,1363,3307,3000,4735,.,.
GBRTENW,2008,1,short,3,14,12,2,1,1,1,2,4,8,8,8,10,27,40,73,147,317,859,2018,6632,4856,11994,10156,20540,.,.
GBRTENW,2008,1,short,3,15,4504,36,8,6,10,9,12,9,9,17,16,26,27,29,24,21,22,37,63,52,93,99,70,.,.
GBRTENW,2008,1,short,3,16,92,39,19,38,291,446,411,456,483,493,444,425,395,360,356,472,730,1397,3603,2696,6345,5508,10235,.,.
GBRTENW,2009,1,short,3,0,5190,178,93,115,429,608,728,904,1334,1882,2609,4012,6602,9949,16195,26433,44855,78743,164467,136228,251930,225612,369341,.,.
GBRTENW,2009,1,short,3,1,110,25,5,7,4,5,7,13,28,37,58,60,84,87,130,235,402,803,1835,1598,2570,2332,3629,.,.
GBRTENW,2009,1,short,3,2,26,26,24,22,51,58,72,112,179,357,663,1298,2590,4470,7262,10917,16110,23349,34169,31983,40940,39454,47569,.,.
GBRTENW,2009,1,short,3,3,14,2,0,1,4,3,4,3,6,8,7,11,13,14,32,50,75,112,301,195,626,549,972,.,.
GBRTENW,2009,1,short,3,4,98,8,8,8,8,18,17,11,31,30,37,60,93,112,188,348,649,1022,2167,1652,3764,3169,6416,.,.
GBRTENW,2009,1,short,3,5,0,1,0,0,10,25,52,75,81,74,47,50,59,57,119,238,823,2226,7229,5367,12999,11482,19766,.,.
GBRTENW,2009,1,short,3,6,156,27,10,18,38,37,27,33,54,61,87,121,175,230,411,786,1577,3150,5910,5324,7723,7682,7907,.,.
GBRTENW,2009,1,short,3,7,46,5,1,6,19,26,36,76,164,309,574,963,1576,2328,3711,6094,10459,18655,40020,33368,60623,54325,88722,.,.
GBRTENW,2009,1,short,3,8,12,1,1,1,4,3,9,20,34,58,94,140,239,378,687,1558,3333,7102,17581,14352,27582,25063,38820,.,.
GBRTENW,2009,1,short,3,9,6,0,0,0,2,3,8,13,28,41,43,76,158,250,540,927,1575,2713,4600,4113,6107,5762,7647,.,.
GBRTENW,2009,1,short,3,10,72,14,6,3,7,8,11,20,36,45,59,104,169,250,380,831,1802,4363,16203,10534,33760,26902,64354,.,.
GBRTENW,2009,1,short,3,11,35,6,5,5,8,5,6,16,18,26,57,140,320,606,1250,2399,4299,7922,16404,13844,24332,22073,34413,.,.
GBRTENW,2009,1,short,3,12,38,4,0,3,4,13,29,67,143,290,375,472,602,678,835,1055,1787,3089,6009,5090,8856,8066,12378,.,.
GBRTENW,2009,1,short,3,13,3,0,0,2,2,3,3,3,11,10,10,20,38,53,96,189,344,659,1990,1527,3424,3073,4990,.,.
GBRTENW,2009,1,short,3,14,9,1,0,0,2,1,3,2,6,6,15,23,40,67,137,348,827,2041,6389,4550,12085,10261,20220,.,.
GBRTENW,2009,1,short,3,15,4467,33,16,11,12,13,14,12,16,14,15,31,29,38,22,27,29,28,54,43,90,96,65,.,.
GBRTENW,2009,1,short,3,16,98,25,18,28,254,386,431,427,499,516,468,443,416,332,393,429,764,1509,3606,2689,6449,5323,11471,.,.
GBRTENW,2010,1,short,3,0,4751,193,99,107,332,589,636,876,1221,1792,2548,3936,6401,9922,15782,26017,43632,75839,161967,132355,246527,221451,364837,.,.
GBRTENW,2010,1,short,3,1,121,13,7,2,4,8,6,16,26,38,42,57,64,88,127,208,337,628,1612,1327,2425,2090,4007,.,.
GBRTENW,2010,1,short,3,2,32,27,25,26,39,45,74,108,187,336,644,1323,2535,4284,7018,10897,15805,22676,34013,31220,41989,40799,47601,.,.
GBRTENW,2010,1,short,3,3,26,5,0,2,2,4,5,3,3,9,6,10,13,21,25,41,53,98,239,194,367,342,486,.,.
GBRTENW,2010,1,short,3,4,109,8,8,3,6,18,17,20,27,38,49,59,87,103,176,337,570,1030,2263,1811,3551,3056,5889,.,.
GBRTENW,2010,1,short,3,5,3,0,0,0,5,19,43,66,77,68,60,46,55,64,108,276,785,2266,7879,5770,13901,12137,22222,.,.
GBRTENW,2010,1,short,3,6,115,22,16,15,32,36,35,31,48,69,98,107,177,269,422,836,1806,3317,5785,5251,7309,7224,7711,.,.
GBRTENW,2010,1,short,3,7,43,15,3,5,14,21,40,73,147,305,549,939,1483,2367,3597,5783,9924,17866,39333,31958,60394,54342,88948,.,.
GBRTENW,2010,1,short,3,8,17,2,1,2,6,4,4,21,38,59,90,154,245,354,740,1521,3116,6628,17418,13847,27617,24861,40618,.,.
GBRTENW,2010,1,short,3,9,6,0,0,1,1,5,10,13,28,43,62,81,152,252,492,905,1622,2501,4523,4160,5559,5231,7104,.,.
GBRTENW,2010,1,short,3,10,57,16,3,4,5,9,8,15,26,38,62,76,138,228,369,762,1588,3945,15394,9937,30978,24470,61686,.,.
GBRTENW,2010,1,short,3,11,20,7,5,4,3,7,10,7,15,43,56,125,328,637,1254,2403,4323,7788,15954,13400,23246,20876,34425,.,.
GBRTENW,2010,1,short,3,12,34,5,6,1,6,10,19,70,143,258,363,468,616,732,850,1077,1742,2881,6108,5088,9019,8666,10686,.,.
GBRTENW,2010,1,short,3,13,3,1,0,0,1,2,4,5,6,12,15,23,42,54,99,185,369,759,1771,1316,3070,2640,5100,.,.
GBRTENW,2010,1,short,3,14,17,2,1,1,2,2,1,4,5,11,15,26,42,81,142,314,805,2017,6076,4239,11319,9729,18822,.,.
GBRTENW,2010,1,short,3,15,4056,37,8,8,11,13,15,8,11,12,16,27,33,28,29,29,28,42,67,66,71,73,61,.,.
GBRTENW,2010,1,short,3,16,92,35,17,34,197,385,347,415,433,452,420,415,393,362,333,444,758,1398,3533,2771,5711,4914,9472,.,.
GBRTENW,2011,1,short,3,0,5005,194,100,98,310,500,609,787,1192,1734,2462,3824,6160,9596,14895,25466,41225,72976,156511,126442,233850,210707,353077,.,.
GBRTENW,2011,1,short,3,1,112,28,5,1,3,5,8,12,21,27,43,58,73,89,120,193,358,680,1693,1294,2720,2503,3838,.,.
GBRTENW,2011,1,short,3,2,22,24,34,29,36,52,66,104,183,315,623,1253,2522,4255,6911,10920,15472,22643,34175,31261,41670,39779,51412,.,.
GBRTENW,2011,1,short,3,3,22,3,2,1,2,3,3,3,7,4,5,12,14,24,28,34,54,133,250,153,501,383,1105,.,.
GBRTENW,2011,1,short,3,4,65,13,5,2,6,12,12,18,22,35,49,50,85,109,172,272,514,918,2026,1539,3280,2844,5525,.,.
GBRTENW,2011,1,short,3,5,0,1,1,1,2,2,9,12,20,22,32,31,50,72,144,464,1410,4093,13819,10084,23425,20566,38152,.,.
GBRTENW,2011,1,short,3,6,143,19,12,12,26,37,36,36,46,68,90,125,142,251,413,810,1673,3125,5746,4976,7727,7274,10061,.,.
GBRTENW,2011,1,short,3,7,82,7,2,9,13,20,38,65,155,271,490,864,1404,2159,3137,5429,8902,15772,34779,28428,51114,46755,73570,.,.
GBRTENW,2011,1,short,3,8,8,2,0,1,5,5,6,17,30,51,89,144,239,338,606,1329,2574,5424,13654,10546,21648,19618,32103,.,.
GBRTENW,2011,1,short,3,9,8,0,1,0,2,7,8,14,18,37,47,70,122,203,412,770,1303,2259,3894,3502,4902,4793,5467,.,.
GBRTENW,2011,1,short,3,10,84,14,4,2,4,4,12,19,32,41,56,102,147,204,336,713,1440,3841,14981,9483,29122,23463,58274,.,.
GBRTENW,2011,1,short,3,11,62,8,5,4,4,3,9,10,23,35,59,133,295,650,1214,2486,4197,7839,15925,13120,23140,21152,33383,.,.
GBRTENW,2011,1,short,3,12,22,6,2,2,6,7,28,60,127,269,352,471,577,719,803,1112,1661,2754,5507,4687,7617,7029,10643,.,.
GBRTENW,2011,1,short,3,13,3,3,1,1,2,3,4,6,8,9,14,28,40,75,89,181,336,616,1724,1314,2778,2471,4362,.,.
