country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
GBRTENW,2002,1,interm,3,87,3,0,1,0,1,1,0,4,2,5,3,6,17,29,57,134,340,807,2350,1815,3777,3328,6479,.,.
GBRTENW,2002,1,interm,3,88,0,0,0,0,0,0,0,0,0,0,0,2,3,2,8,17,52,95,371,277,621,568,940,.,.
GBRTENW,2002,1,interm,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,90,3394,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,91,1304,39,7,12,9,14,13,16,15,15,17,25,34,33,25,30,40,64,94,71,156,130,313,.,.
GBRTENW,2002,1,interm,3,92,386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,93,3,17,14,27,164,207,149,132,99,89,80,77,56,59,62,80,97,146,252,257,239,244,209,.,.
GBRTENW,2002,1,interm,3,94,7,2,1,1,6,12,10,14,20,24,39,47,43,57,71,141,236,427,956,792,1395,1331,1776,.,.
GBRTENW,2002,1,interm,3,95,10,4,3,2,7,6,6,3,6,9,8,5,5,5,3,9,0,7,7,10,0,0,0,.,.
GBRTENW,2002,1,interm,3,96,7,9,7,3,1,5,2,6,3,4,8,7,8,9,10,13,30,24,45,40,58,32,209,.,.
GBRTENW,2002,1,interm,3,97,0,0,0,0,1,3,1,5,8,8,4,7,2,2,2,0,1,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,98,0,0,0,0,15,43,68,48,50,28,21,17,8,9,11,4,7,2,19,15,28,32,0,.,.
GBRTENW,2002,1,interm,3,99,40,7,1,7,5,4,3,6,9,13,13,8,9,9,12,20,29,49,98,61,198,179,313,.,.
GBRTENW,2002,1,interm,3,100,0,0,0,2,38,105,137,164,156,163,153,128,119,84,86,84,79,117,170,166,181,211,0,.,.
GBRTENW,2002,1,interm,3,101,13,0,1,1,3,6,10,2,5,4,2,1,0,2,2,4,1,0,7,5,14,16,0,.,.
GBRTENW,2002,1,interm,3,102,47,10,3,2,62,80,87,100,97,80,77,65,51,45,47,45,51,35,71,55,112,114,104,.,.
GBRTENW,2002,1,interm,3,103,0,0,0,1,1,1,1,1,3,3,4,2,6,16,13,33,56,51,63,61,71,65,104,.,.
GBRTENW,2002,1,interm,3,104,0,1,2,2,9,11,11,14,17,17,19,24,26,39,37,71,187,360,1496,1084,2595,2159,5225,.,.
GBRTENW,2003,1,interm,3,0,5797,246,113,139,470,741,798,994,1288,1887,2937,4692,7357,12443,20080,33967,58171,97783,197443,163840,280651,260399,399895,.,.
GBRTENW,2003,1,interm,3,1,0,0,0,0,0,1,1,0,0,1,1,2,1,5,9,36,59,153,536,380,922,730,2054,.,.
GBRTENW,2003,1,interm,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,42,36,54,47,98,.,.
GBRTENW,2003,1,interm,3,3,0,0,0,0,1,1,3,3,2,3,7,10,8,9,22,38,57,76,136,115,189,171,293,.,.
GBRTENW,2003,1,interm,3,4,49,5,1,1,2,2,1,5,4,8,11,13,16,35,46,116,229,378,871,740,1194,1164,1370,.,.
GBRTENW,2003,1,interm,3,5,62,11,2,1,1,2,1,0,1,2,2,4,5,6,14,11,20,38,52,52,53,62,0,.,.
GBRTENW,2003,1,interm,3,6,3,0,1,1,0,0,3,9,15,15,13,9,5,3,2,3,1,2,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,7,0,0,0,0,0,0,1,1,3,12,17,14,7,12,7,8,15,17,11,10,13,16,0,.,.
GBRTENW,2003,1,interm,3,8,23,3,1,2,2,3,1,3,3,1,2,3,5,5,16,22,10,21,45,31,81,78,98,.,.
GBRTENW,2003,1,interm,3,9,3,0,1,1,0,1,0,2,4,2,1,2,6,6,6,7,11,23,11,16,0,0,0,.,.
GBRTENW,2003,1,interm,3,10,0,0,0,0,1,2,3,0,6,15,30,54,83,109,118,125,160,185,305,281,362,357,391,.,.
GBRTENW,2003,1,interm,3,11,0,0,0,0,0,0,1,2,11,25,67,146,240,374,497,680,931,1148,1493,1391,1746,1909,783,.,.
GBRTENW,2003,1,interm,3,12,0,0,0,0,0,0,0,5,6,22,36,60,100,183,389,571,885,1244,1618,1584,1703,1676,1859,.,.
GBRTENW,2003,1,interm,3,13,0,0,0,0,0,3,2,6,9,20,37,80,202,304,516,857,1182,1551,2382,2267,2667,2654,2739,.,.
GBRTENW,2003,1,interm,3,14,0,0,0,0,0,0,1,2,6,14,31,62,130,206,346,516,687,953,1288,1146,1638,1568,2054,.,.
GBRTENW,2003,1,interm,3,15,0,2,0,1,1,0,1,2,7,10,23,44,66,110,189,230,319,357,439,427,467,497,293,.,.
GBRTENW,2003,1,interm,3,16,0,0,0,0,0,0,1,3,5,20,42,89,158,286,380,530,713,862,1089,1047,1193,1180,1272,.,.
GBRTENW,2003,1,interm,3,17,0,0,0,0,0,0,0,1,3,9,17,31,54,89,150,211,340,531,634,589,746,590,1663,.,.
GBRTENW,2003,1,interm,3,18,0,0,0,0,0,0,0,0,1,2,8,16,42,57,76,87,104,174,187,219,107,109,98,.,.
GBRTENW,2003,1,interm,3,19,0,0,0,0,0,2,1,4,13,48,139,345,708,1408,2159,3272,4719,5609,5770,5747,5825,5867,5576,.,.
GBRTENW,2003,1,interm,3,20,0,1,0,0,1,2,6,10,14,23,40,37,61,74,114,135,194,277,508,396,785,636,1663,.,.
GBRTENW,2003,1,interm,3,21,0,0,0,0,0,0,0,0,0,2,0,1,2,4,6,9,14,23,60,42,107,109,98,.,.
GBRTENW,2003,1,interm,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,25,0,0,0,0,0,0,0,0,0,2,11,34,105,313,673,1333,2514,4608,9209,7780,12750,12107,16532,.,.
GBRTENW,2003,1,interm,3,26,0,0,0,0,1,1,2,3,4,9,7,9,11,8,12,19,19,48,84,52,162,140,293,.,.
GBRTENW,2003,1,interm,3,27,0,0,0,0,0,1,0,1,1,4,8,24,58,149,272,455,801,1307,2240,1845,3220,3135,3717,.,.
GBRTENW,2003,1,interm,3,28,3,1,2,1,0,0,1,0,6,15,34,47,107,151,225,316,386,554,673,630,777,776,783,.,.
GBRTENW,2003,1,interm,3,29,7,7,8,7,8,10,12,25,34,40,67,97,120,167,204,239,210,193,154,156,147,155,98,.,.
GBRTENW,2003,1,interm,3,30,3,11,5,13,13,11,9,8,16,24,26,45,81,133,231,345,507,766,1090,922,1505,1428,1956,.,.
GBRTENW,2003,1,interm,3,31,0,2,5,2,2,8,12,15,21,27,58,91,160,280,391,619,826,1158,1451,1469,1406,1413,1370,.,.
GBRTENW,2003,1,interm,3,32,0,0,0,2,1,0,0,0,0,3,5,4,17,25,43,81,167,214,425,427,418,373,685,.,.
GBRTENW,2003,1,interm,3,33,13,9,6,6,17,15,7,22,27,45,84,186,349,567,870,1325,2030,2697,3847,3684,4251,4175,4695,.,.
GBRTENW,2003,1,interm,3,34,7,2,3,1,2,2,5,5,9,11,15,29,41,73,121,247,434,732,1324,1131,1802,1676,2543,.,.
GBRTENW,2003,1,interm,3,35,0,0,0,1,3,4,5,11,16,17,27,46,65,139,291,453,702,1135,2283,1902,3228,2763,5967,.,.
GBRTENW,2003,1,interm,3,36,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,5,13,23,21,27,16,98,.,.
GBRTENW,2003,1,interm,3,37,118,7,5,6,4,13,12,10,11,9,14,23,26,37,47,62,66,134,327,224,581,497,1076,.,.
GBRTENW,2003,1,interm,3,38,36,3,3,1,1,2,3,4,3,10,5,8,8,16,42,45,86,162,354,229,664,528,1467,.,.
GBRTENW,2003,1,interm,3,39,0,0,0,0,0,0,0,0,0,0,1,2,11,24,57,225,774,2015,6815,5367,10399,9624,14967,.,.
GBRTENW,2003,1,interm,3,40,0,0,0,1,1,1,1,9,14,20,31,32,28,27,16,20,12,19,4,5,0,0,0,.,.
GBRTENW,2003,1,interm,3,41,0,0,0,1,12,52,82,81,50,32,16,11,1,2,0,1,1,4,8,5,13,16,0,.,.
GBRTENW,2003,1,interm,3,42,0,0,0,0,1,1,1,1,0,0,1,1,1,2,4,11,15,36,87,63,148,140,196,.,.
GBRTENW,2003,1,interm,3,43,43,1,0,0,2,1,3,6,13,25,34,60,86,119,143,202,231,237,240,250,215,202,293,.,.
GBRTENW,2003,1,interm,3,44,0,0,1,0,1,1,0,0,0,0,0,0,8,25,81,313,782,1591,2848,2730,3139,3058,3619,.,.
GBRTENW,2003,1,interm,3,45,13,9,2,0,1,0,0,0,0,2,3,4,13,21,65,190,408,925,2288,1834,3412,3244,4402,.,.
GBRTENW,2003,1,interm,3,46,20,3,5,3,11,16,19,25,33,35,25,29,22,24,24,27,29,67,147,130,189,171,293,.,.
GBRTENW,2003,1,interm,3,47,111,24,10,13,35,22,14,13,20,22,28,29,34,59,65,95,175,252,340,292,459,404,783,.,.
GBRTENW,2003,1,interm,3,48,0,0,1,0,0,1,1,1,1,2,5,6,12,13,33,50,83,122,121,104,161,155,196,.,.
GBRTENW,2003,1,interm,3,49,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,12,23,48,209,135,389,373,489,.,.
GBRTENW,2003,1,interm,3,50,0,0,0,0,1,1,1,2,5,8,20,34,47,78,98,206,292,489,1097,907,1569,1537,1761,.,.
GBRTENW,2003,1,interm,3,51,0,0,0,1,1,2,6,23,39,124,275,500,779,1391,2240,3810,6092,9798,15276,14038,18342,17835,21325,.,.
GBRTENW,2003,1,interm,3,52,0,0,0,0,0,0,4,16,39,112,234,394,609,962,1417,2060,2933,4069,5855,5466,6819,6814,6848,.,.
GBRTENW,2003,1,interm,3,53,0,0,0,0,1,2,1,5,15,41,97,211,350,736,1268,2456,4552,8480,17482,14632,24539,22942,33944,.,.
GBRTENW,2003,1,interm,3,54,13,0,0,0,2,1,2,4,6,14,14,21,42,54,107,199,351,552,918,829,1139,1133,1174,.,.
GBRTENW,2003,1,interm,3,55,0,0,1,1,0,1,2,5,1,7,8,18,33,67,102,220,427,705,1491,1339,1866,1801,2250,.,.
GBRTENW,2003,1,interm,3,56,0,0,0,0,1,0,0,1,0,1,0,2,1,2,0,0,1,2,38,26,68,47,196,.,.
GBRTENW,2003,1,interm,3,57,3,0,1,1,1,1,3,1,1,5,6,15,25,67,149,327,844,1935,6742,4653,11914,10415,20738,.,.
GBRTENW,2003,1,interm,3,58,62,7,3,3,12,14,21,22,28,49,65,91,109,177,223,317,528,1028,2869,2293,4295,3912,6554,.,.
GBRTENW,2003,1,interm,3,59,0,2,2,1,4,11,10,16,31,62,97,130,182,226,302,408,672,1028,1436,1318,1728,1738,1663,.,.
GBRTENW,2003,1,interm,3,60,0,1,1,0,1,1,1,1,5,6,16,29,35,85,140,281,606,1215,2409,2121,3124,3073,3424,.,.
GBRTENW,2003,1,interm,3,61,13,2,0,0,2,2,1,2,5,9,24,58,112,279,738,1766,4039,8480,20276,16612,29349,27971,37466,.,.
GBRTENW,2003,1,interm,3,62,0,0,0,0,0,0,0,0,0,0,1,1,10,8,28,66,175,464,1045,855,1516,1475,1761,.,.
GBRTENW,2003,1,interm,3,63,3,0,1,0,2,1,5,5,7,13,25,43,117,279,624,1173,2097,3349,5452,4955,6680,6286,9000,.,.
GBRTENW,2003,1,interm,3,64,0,0,0,0,1,1,4,10,15,23,29,49,71,98,149,231,386,535,886,797,1105,993,1761,.,.
GBRTENW,2003,1,interm,3,65,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,5,4,27,10,67,62,98,.,.
GBRTENW,2003,1,interm,3,66,75,9,2,1,4,2,13,15,18,34,55,103,126,295,462,997,2477,5926,22805,14689,42902,36648,79725,.,.
GBRTENW,2003,1,interm,3,67,20,2,0,0,0,0,0,1,4,2,2,6,9,8,14,33,64,193,552,474,745,605,1565,.,.
GBRTENW,2003,1,interm,3,68,0,1,2,5,3,2,5,3,11,6,10,15,14,28,38,40,60,92,261,193,428,435,391,.,.
GBRTENW,2003,1,interm,3,69,3,1,2,0,1,0,1,1,4,10,29,99,255,551,1085,2231,4328,6799,11258,10312,13599,13566,13793,.,.
GBRTENW,2003,1,interm,3,70,0,0,1,0,0,1,1,3,9,5,8,9,16,30,53,106,208,443,1365,1021,2215,1894,4109,.,.
GBRTENW,2003,1,interm,3,71,0,0,0,0,0,0,0,0,1,1,1,1,2,13,18,45,105,183,338,328,361,373,293,.,.
GBRTENW,2003,1,interm,3,72,7,2,1,0,1,2,0,1,2,5,8,20,44,80,183,321,468,730,927,870,1067,1149,587,.,.
GBRTENW,2003,1,interm,3,73,33,8,1,2,2,3,1,2,6,8,7,24,28,46,94,206,552,1184,4157,2840,7419,6519,12717,.,.
GBRTENW,2003,1,interm,3,74,0,0,0,0,1,0,1,3,6,15,17,40,63,74,114,238,418,663,1480,1271,1997,1738,3522,.,.
GBRTENW,2003,1,interm,3,75,0,0,0,1,0,0,0,0,1,1,3,2,4,9,16,31,70,141,366,313,497,481,587,.,.
GBRTENW,2003,1,interm,3,76,69,6,1,3,2,3,2,5,8,9,18,40,62,118,203,376,694,1171,2454,2027,3513,3229,5185,.,.
GBRTENW,2003,1,interm,3,77,0,0,0,0,0,3,16,33,82,146,244,277,267,243,230,143,109,67,26,26,27,31,0,.,.
GBRTENW,2003,1,interm,3,78,3,0,0,0,0,0,1,7,19,38,48,72,77,84,114,121,116,170,150,151,147,155,98,.,.
GBRTENW,2003,1,interm,3,79,10,2,1,0,2,1,2,5,12,22,28,34,42,49,65,48,60,86,135,135,134,140,98,.,.
GBRTENW,2003,1,interm,3,80,0,0,0,0,0,1,0,1,0,2,7,5,10,15,37,61,124,233,515,406,783,683,1370,.,.
GBRTENW,2003,1,interm,3,81,0,1,1,0,0,2,3,4,8,15,23,24,30,37,54,50,98,115,219,219,218,155,587,.,.
GBRTENW,2003,1,interm,3,82,10,1,1,2,1,2,3,3,8,10,15,23,33,53,71,168,284,651,1643,1277,2550,2235,4402,.,.
GBRTENW,2003,1,interm,3,83,0,0,0,0,0,0,0,0,1,3,6,6,13,21,24,58,93,222,609,412,1096,900,2250,.,.
GBRTENW,2003,1,interm,3,84,7,1,1,1,3,3,2,3,3,6,7,17,25,38,81,173,276,497,1501,1006,2729,2328,5087,.,.
GBRTENW,2003,1,interm,3,85,0,1,0,0,0,1,1,0,1,2,3,6,6,10,20,43,67,157,377,313,535,543,489,.,.
GBRTENW,2003,1,interm,3,86,7,2,0,0,1,1,2,2,1,3,5,12,20,31,76,157,340,745,2117,1600,3398,3011,5674,.,.
GBRTENW,2003,1,interm,3,87,3,0,0,1,0,2,0,3,1,4,4,6,12,31,69,154,371,925,2703,1975,4505,3725,9097,.,.
GBRTENW,2003,1,interm,3,88,0,0,0,0,0,0,0,0,0,0,1,1,1,4,10,18,41,101,365,318,481,497,391,.,.
GBRTENW,2003,1,interm,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,90,3283,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,91,1223,34,8,5,12,11,11,10,14,16,17,27,33,41,43,26,37,57,102,89,135,109,293,.,.
GBRTENW,2003,1,interm,3,92,307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,93,3,13,9,19,163,203,139,112,109,91,86,75,77,62,60,67,108,162,236,219,280,310,98,.,.
GBRTENW,2003,1,interm,3,94,3,2,0,4,2,13,8,13,17,25,32,45,57,65,85,116,233,455,1163,917,1772,1707,2152,.,.
GBRTENW,2003,1,interm,3,95,3,10,3,3,6,7,5,4,7,9,8,6,6,8,3,9,7,0,19,10,40,47,0,.,.
GBRTENW,2003,1,interm,3,96,7,7,2,3,3,3,8,6,5,8,9,7,13,5,12,17,27,44,64,63,68,47,196,.,.
GBRTENW,2003,1,interm,3,97,0,0,0,0,1,2,2,4,8,10,8,9,4,5,1,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,98,3,1,0,1,11,36,41,47,40,22,25,17,5,5,4,4,8,10,12,10,14,0,98,.,.
GBRTENW,2003,1,interm,3,99,46,2,3,7,7,4,6,11,10,14,9,7,8,13,12,20,27,48,103,78,163,124,391,.,.
GBRTENW,2003,1,interm,3,100,0,0,0,0,31,108,135,143,159,162,139,122,114,94,81,98,108,136,173,151,228,217,293,.,.
GBRTENW,2003,1,interm,3,101,0,2,2,2,3,6,8,5,4,6,5,1,2,4,1,0,5,0,4,0,14,0,98,.,.
GBRTENW,2003,1,interm,3,102,52,8,3,7,55,85,92,108,91,79,79,65,56,58,29,39,51,38,57,36,107,109,98,.,.
GBRTENW,2003,1,interm,3,103,7,2,1,1,0,1,0,1,1,2,2,7,5,7,19,15,42,67,101,109,81,78,98,.,.
GBRTENW,2003,1,interm,3,104,3,5,1,4,8,16,14,15,22,18,25,26,29,37,43,63,149,468,1726,1225,2969,2592,5185,.,.
GBRTENW,2004,1,interm,3,0,5579,232,103,146,446,674,741,977,1268,1807,2775,4597,6847,11695,19226,31911,54948,93332,185514,152171,264008,243783,379826,.,.
GBRTENW,2004,1,interm,3,1,0,0,0,0,0,0,0,0,0,1,1,1,5,7,10,32,96,235,717,543,1126,1069,1452,.,.
GBRTENW,2004,1,interm,3,2,0,1,1,0,0,0,1,1,0,0,1,0,1,0,2,4,8,14,7,10,0,0,0,.,.
GBRTENW,2004,1,interm,3,3,0,0,0,1,0,1,3,3,4,4,5,8,8,12,17,28,43,68,71,52,115,119,91,.,.
GBRTENW,2004,1,interm,3,4,55,6,2,2,3,2,1,3,6,6,10,18,22,39,51,107,225,358,825,642,1254,1188,1634,.,.
GBRTENW,2004,1,interm,3,5,35,7,1,0,1,1,1,1,1,2,2,6,1,7,8,19,24,36,71,42,141,134,182,.,.
GBRTENW,2004,1,interm,3,6,0,0,1,1,0,1,2,7,7,17,7,7,6,3,6,2,0,0,0,0,0,0,0,.,.
GBRTENW,2004,1,interm,3,7,0,0,0,0,0,0,2,1,3,8,13,14,6,7,11,7,12,6,18,26,0,0,0,.,.
GBRTENW,2004,1,interm,3,8,0,4,1,0,1,2,2,4,4,1,3,1,6,6,8,10,11,24,49,21,116,89,272,.,.
GBRTENW,2004,1,interm,3,9,0,1,0,1,1,1,1,3,0,2,2,5,3,6,7,17,15,20,22,21,25,30,0,.,.
GBRTENW,2004,1,interm,3,10,0,1,1,0,1,1,3,2,7,12,27,81,93,130,150,122,171,187,245,219,307,297,363,.,.
GBRTENW,2004,1,interm,3,11,0,0,0,0,0,1,1,1,7,28,61,126,206,338,485,707,912,1178,1475,1487,1446,1381,1815,.,.
GBRTENW,2004,1,interm,3,12,0,0,0,0,0,0,1,3,10,17,26,47,91,182,325,560,874,1237,1425,1383,1522,1456,1906,.,.
GBRTENW,2004,1,interm,3,13,0,0,0,0,0,1,2,5,9,21,37,87,148,303,536,782,1211,1657,2366,2161,2849,2792,3177,.,.
GBRTENW,2004,1,interm,3,14,0,0,0,0,0,1,1,3,9,12,28,66,133,220,348,511,657,921,1367,1232,1687,1649,1906,.,.
GBRTENW,2004,1,interm,3,15,6,2,0,1,1,2,1,3,2,11,24,40,68,110,175,232,337,378,387,459,216,238,91,.,.
GBRTENW,2004,1,interm,3,16,0,0,0,0,0,0,1,2,6,16,38,95,131,227,388,508,743,923,1134,1080,1262,1292,1089,.,.
GBRTENW,2004,1,interm,3,17,0,0,0,0,0,0,1,3,2,4,14,25,55,80,157,202,371,499,766,684,958,936,1089,.,.
GBRTENW,2004,1,interm,3,18,0,0,0,0,0,0,1,0,0,2,6,22,39,58,70,78,96,153,160,151,181,134,454,.,.
GBRTENW,2004,1,interm,3,19,0,0,0,0,0,0,2,5,19,47,125,341,693,1341,2131,3145,4583,5417,5458,5527,5298,5510,4084,.,.
GBRTENW,2004,1,interm,3,20,0,0,0,1,0,2,2,8,13,19,22,50,68,79,110,155,217,286,683,522,1063,995,1452,.,.
GBRTENW,2004,1,interm,3,21,0,0,0,0,0,0,0,1,0,0,0,1,2,5,3,11,11,16,56,52,64,59,91,.,.
GBRTENW,2004,1,interm,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2004,1,interm,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2004,1,interm,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2004,1,interm,3,25,0,0,0,0,0,0,0,0,0,3,8,41,111,282,615,1337,2545,4549,8923,7546,12164,11213,17607,.,.
GBRTENW,2004,1,interm,3,26,0,1,0,0,1,2,5,4,4,5,4,5,8,8,12,10,18,28,56,42,89,89,91,.,.
GBRTENW,2004,1,interm,3,27,0,0,1,0,0,0,1,0,2,4,11,25,54,133,242,422,776,1223,2366,2087,3021,2866,3903,.,.
GBRTENW,2004,1,interm,3,28,3,1,1,1,1,1,1,3,5,17,29,63,111,163,218,299,435,511,694,652,792,787,817,.,.
GBRTENW,2004,1,interm,3,29,13,11,9,8,7,10,12,18,26,43,66,99,129,153,218,252,270,221,151,172,101,119,0,.,.
GBRTENW,2004,1,interm,3,30,3,6,9,4,12,10,12,10,10,17,26,38,78,119,189,348,509,684,1075,971,1319,1233,1815,.,.
GBRTENW,2004,1,interm,3,31,0,0,1,4,8,7,9,12,22,22,56,88,140,247,398,587,833,1126,1428,1362,1583,1574,1634,.,.
GBRTENW,2004,1,interm,3,32,0,0,1,1,0,0,0,1,2,2,5,4,13,20,37,80,145,211,350,334,386,327,726,.,.
GBRTENW,2004,1,interm,3,33,0,10,9,10,15,20,14,24,27,41,88,166,294,585,900,1386,1981,2723,3742,3580,4123,4114,4175,.,.
GBRTENW,2004,1,interm,3,34,13,2,0,2,3,2,4,3,8,9,9,27,31,61,121,231,408,702,1196,913,1861,1678,2904,.,.
GBRTENW,2004,1,interm,3,35,0,0,1,0,2,4,3,9,16,17,28,45,57,99,271,395,703,1026,2061,1675,2970,2807,3903,.,.
GBRTENW,2004,1,interm,3,36,3,0,0,0,0,0,1,0,0,1,1,1,0,1,1,3,5,4,19,16,25,30,0,.,.
GBRTENW,2004,1,interm,3,37,96,9,7,5,6,15,9,8,10,12,13,21,26,32,44,70,72,111,334,204,642,564,1089,.,.
GBRTENW,2004,1,interm,3,38,22,6,2,2,1,1,2,5,5,7,3,11,12,21,31,47,73,113,362,287,538,505,726,.,.
GBRTENW,2004,1,interm,3,39,0,0,0,0,0,0,0,0,0,1,1,4,8,21,67,213,648,1854,6581,4853,10649,9862,15157,.,.
GBRTENW,2004,1,interm,3,40,0,0,0,0,0,3,3,8,16,23,35,28,25,24,21,22,18,10,15,21,0,0,0,.,.
GBRTENW,2004,1,interm,3,41,0,0,0,1,10,40,74,73,62,41,16,19,4,2,0,0,1,0,0,0,0,0,0,.,.
GBRTENW,2004,1,interm,3,42,0,2,1,0,0,0,1,0,1,0,1,1,1,3,1,3,16,38,98,52,205,193,272,.,.
GBRTENW,2004,1,interm,3,43,58,1,0,1,1,2,1,4,10,17,38,58,82,136,162,187,241,284,155,157,153,163,91,.,.
GBRTENW,2004,1,interm,3,44,0,0,0,0,1,0,1,0,0,1,0,2,6,24,92,305,676,1464,2377,2077,3082,2970,3721,.,.
GBRTENW,2004,1,interm,3,45,6,7,2,2,0,0,0,1,1,3,2,4,6,39,80,165,366,941,2111,1748,2964,2911,3267,.,.
GBRTENW,2004,1,interm,3,46,3,6,3,5,9,14,14,23,25,30,31,24,23,27,28,22,38,52,89,73,126,149,0,.,.
GBRTENW,2004,1,interm,3,47,77,26,6,11,22,20,14,14,11,22,32,27,38,46,67,101,104,211,285,282,293,312,182,.,.
GBRTENW,2004,1,interm,3,48,0,0,0,1,0,1,2,1,2,2,3,4,4,22,37,47,104,101,192,214,140,149,91,.,.
GBRTENW,2004,1,interm,3,49,0,0,0,0,0,0,0,1,0,1,1,1,1,4,4,3,24,54,218,125,438,371,817,.,.
GBRTENW,2004,1,interm,3,50,0,0,0,0,0,0,1,3,6,9,23,30,47,69,102,202,323,507,1037,809,1574,1500,1997,.,.
GBRTENW,2004,1,interm,3,51,0,0,0,0,1,3,10,22,49,121,251,434,696,1236,1982,3300,5493,8942,14147,12838,17229,16560,21056,.,.
GBRTENW,2004,1,interm,3,52,0,0,0,1,0,2,3,15,37,105,234,383,572,884,1424,1941,2793,4052,5900,5433,7001,6877,7715,.,.
GBRTENW,2004,1,interm,3,53,0,0,0,0,0,1,1,5,16,34,101,188,333,654,1147,2164,4174,7657,16526,13542,23551,21862,33218,.,.
GBRTENW,2004,1,interm,3,54,10,0,0,1,1,2,1,6,6,7,17,22,39,59,116,205,320,513,1012,861,1367,1352,1452,.,.
GBRTENW,2004,1,interm,3,55,0,0,0,1,1,1,3,5,6,6,7,15,34,50,106,218,389,734,1582,1388,2039,2094,1724,.,.
GBRTENW,2004,1,interm,3,56,0,0,0,2,1,0,0,1,0,0,0,0,0,1,2,1,5,8,19,10,39,30,91,.,.
GBRTENW,2004,1,interm,3,57,3,0,0,0,1,1,1,2,1,6,6,9,21,52,126,287,699,1659,5579,3695,10014,8689,17607,.,.
GBRTENW,2004,1,interm,3,58,58,4,2,6,8,15,20,26,34,49,75,91,126,146,205,280,522,1032,2890,2030,4915,4426,7715,.,.
GBRTENW,2004,1,interm,3,59,0,1,2,1,4,8,10,15,35,54,95,131,158,214,282,458,659,971,1458,1388,1623,1589,1815,.,.
GBRTENW,2004,1,interm,3,60,0,0,0,1,0,0,1,2,6,4,14,29,25,73,105,282,538,1064,2105,1764,2907,2733,3903,.,.
GBRTENW,2004,1,interm,3,61,16,2,1,0,0,0,1,4,6,13,14,49,102,266,637,1507,3427,7681,18337,14435,27523,25308,40206,.,.
GBRTENW,2004,1,interm,3,62,0,2,0,0,0,0,0,0,0,1,0,1,2,11,25,83,172,410,761,642,1040,921,1724,.,.
GBRTENW,2004,1,interm,3,63,3,1,1,0,1,1,2,5,10,12,23,46,118,240,560,1071,1972,3219,5073,4770,5787,5688,6353,.,.
GBRTENW,2004,1,interm,3,64,3,0,0,0,1,2,2,11,11,19,24,43,64,100,154,217,316,483,750,689,893,906,817,.,.
GBRTENW,2004,1,interm,3,65,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,15,5,38,45,0,.,.
GBRTENW,2004,1,interm,3,66,35,9,0,1,3,3,9,13,24,33,55,93,131,225,407,910,2218,5470,20075,12968,36804,30774,71336,.,.
GBRTENW,2004,1,interm,3,67,16,10,1,0,0,0,1,1,3,4,0,6,7,10,16,41,91,181,670,501,1066,936,1815,.,.
GBRTENW,2004,1,interm,3,68,0,1,7,7,3,7,4,5,7,9,10,11,18,28,26,47,65,127,314,214,549,550,545,.,.
GBRTENW,2004,1,interm,3,69,0,1,0,0,0,1,3,1,3,12,30,99,208,526,1010,1860,3701,6380,10385,9456,12571,12595,12434,.,.
