country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2012,3,interm,3,76,7996.12,5.14,4.11,4.09,3.06,6.16,4.05,9.18,8.16,11.25,38.63,68,116.37,161.07,305.44,507.56,681.3,1111.04,1575.39,3376.11,1784.5,1591.61,1199.96,391.66,.,.
GBRTENW,2012,3,interm,3,77,4463.01,0,0,0,0,0,4.05,42.85,104.19,182.62,433.97,633.64,676.87,711.03,638.31,521.73,243.52,165.29,70.42,34.54,31.44,3.1,3.1,0,.,.
GBRTENW,2012,3,interm,3,78,1746.9,2.06,0,0,0,0,0,7.14,9.21,25.54,78.21,109.69,138.65,155.11,169.85,224.72,237.47,245.44,193.29,150.52,103.73,46.79,39.93,6.86,.,.
GBRTENW,2012,3,interm,3,79,1322.48,4.11,3.1,2.05,1.01,2.05,5.07,9.18,20.46,33.64,56.83,72.13,115.34,112.78,159.79,176.56,162.32,138.25,123.86,123.95,80.32,43.63,32.33,11.3,.,.
GBRTENW,2012,3,interm,3,80,2279.55,0,1.02,0,0,2.05,3.04,2.04,2.06,4.08,6.09,18.27,18.2,31.21,56.25,136.43,183.35,309.56,437.13,1068.77,507.82,560.95,384.02,176.93,.,.
GBRTENW,2012,3,interm,3,81,1070.63,0,0,0,1.01,1.03,2.03,4.08,15.35,22.46,38.58,48.74,56.68,64.46,80.41,95.31,115.23,126.23,149.03,250.03,141.55,108.49,80.9,27.58,.,.
GBRTENW,2012,3,interm,3,82,2964.65,4.11,5.21,0,0,4.11,2.03,8.16,10.27,11.22,26.42,42.67,52.63,71.5,120.61,142.46,184.37,298.54,538.71,1441.66,628.79,812.86,554.64,258.23,.,.
GBRTENW,2012,3,interm,3,83,1723.1,1.03,0,0,0,2.05,2.03,3.06,2.06,4.08,13.19,14.23,25.26,40.26,61.28,94.29,130.26,179.34,321.37,829.33,350.45,478.88,333.18,145.69,.,.
GBRTENW,2012,3,interm,3,84,4448.2,1.03,2.06,1.02,5.12,6.16,4.05,10.2,14.27,24.41,30.42,39.55,66.73,88.59,136.63,235.7,328.62,496.92,813.08,2143.63,947.51,1196.12,813.43,382.69,.,.
GBRTENW,2012,3,interm,3,85,2051.1,2.06,0,0,1.03,1.03,2.03,4.08,4.1,6.1,9.14,15.21,24.25,22.15,59.28,60.18,110.22,205.37,348.3,1176.58,465.88,710.69,443.45,267.25,.,.
GBRTENW,2012,3,interm,3,86,2176.49,1.03,0,0,0,0,1.01,2.04,1.03,2.04,6.09,16.24,16.2,31.23,49.23,78.25,136.28,220.39,407.72,1207.72,544.97,662.74,459.58,203.16,.,.
GBRTENW,2012,3,interm,3,87,5490.65,1.03,0,1.02,0,0,4.05,2.04,4.08,5.07,8.13,17.26,24.26,45.3,98.47,147.45,285.54,517.95,985.93,3343.06,1332.21,2010.85,1289.47,721.38,.,.
GBRTENW,2012,3,interm,3,88,366.85,0,0,0,0,0,1.01,0,2.03,2.05,3.04,4.05,4.04,7.05,12.06,15.05,23.05,40.07,62.35,191,82.17,108.83,80.14,28.7,.,.
GBRTENW,2012,3,interm,3,89,44.67,0,0,0,0,2.06,6.08,12.24,10.13,8.11,4.03,2.02,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2012,3,interm,3,90,1668.51,1654.16,12.31,1.02,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2012,3,interm,3,91,1752.5,802.86,71.14,31.69,23.5,28.75,34.44,44.89,42.84,41.81,40.59,57.85,66.76,71.5,86.41,76.24,54.11,48.09,54.37,74.66,47.85,26.81,18.78,8.03,.,.
GBRTENW,2012,3,interm,3,92,174.85,161.44,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2012,3,interm,3,93,1587.77,0,11.32,7.15,20.32,159.02,191.46,130.6,110.7,97.06,121.15,104.69,96.2,80.62,81.43,56.19,70.15,84.15,86.56,78.98,52.76,26.22,25.05,1.17,.,.
GBRTENW,2012,3,interm,3,94,3881.49,3.09,3.1,1.02,2.04,11.29,12.16,13.26,25.58,40.85,61.02,92.45,90.07,110.78,134.73,160.52,237.5,421.75,701.68,1758.6,897.16,861.43,590.66,270.78,.,.
GBRTENW,2012,3,interm,3,95,198.86,2.06,9.22,4.08,6.07,14.36,18.23,11.23,10.25,10.23,16.28,17.28,11.14,11.08,18.09,12.04,7.02,7.01,8.04,5.16,3.04,2.11,2.11,0,.,.
GBRTENW,2012,3,interm,3,96,193.94,0,4.13,5.11,2.06,0,2.03,3.06,4.08,7.13,5.08,9.14,7.09,11.08,20.09,19.06,19.04,22.04,22.18,31.54,16.31,15.23,9.46,5.77,.,.
GBRTENW,2012,3,interm,3,97,399.64,0,0,0,0,0,6.08,8.16,36.92,47.01,59.97,80.23,61.74,43.3,25.12,17.05,8.02,3.01,3.02,0,0,0,0,0,.,.
GBRTENW,2012,3,interm,3,98,1622.52,1.03,0,1.02,4.07,31.83,100.29,165.29,233.63,265.5,283.91,187.97,133.55,84.58,48.24,24.07,23.04,11.02,10.07,13.4,8.17,5.24,5.24,0,.,.
GBRTENW,2012,3,interm,3,99,576.94,17.47,14.43,2.04,10.16,11.29,18.23,14.29,20.46,30.66,29.51,29.48,27.32,39.28,37.2,36.12,40.08,42.08,49.33,107.53,53.86,53.68,38.72,14.96,.,.
GBRTENW,2012,3,interm,3,100,3726.4,0,0,0,6.09,97.47,250.22,286.71,319.85,343.41,450.1,479.73,406,319.39,223.21,163.56,108.24,91.16,88.52,92.75,59.8,32.95,22.89,10.06,.,.
GBRTENW,2012,3,interm,3,101,70.35,1.03,4.13,6.14,0,1.03,8.1,9.18,7.14,4.08,5.09,6.09,7.09,4.02,1.01,1,2,0,0,3.22,1.02,2.2,1.03,1.17,.,.
GBRTENW,2012,3,interm,3,102,1245.83,0,1.02,0,10.22,30.79,79.02,108.15,101.46,131.7,165.78,165.57,129.56,79.57,64.33,54.18,38.08,29.05,23.17,34.18,20.25,13.92,10.49,3.43,.,.
GBRTENW,2012,3,interm,3,103,570.35,5.14,3.09,1.02,3.08,1.03,1.01,4.08,5.11,9.14,10.16,20.29,15.18,27.2,49.25,41.13,71.14,85.15,89.59,128.58,78.34,50.24,38.79,11.45,.,.
GBRTENW,2012,3,interm,3,104,3766.52,31.88,20.54,11.24,12.22,72.86,98.26,82.65,76.86,84.74,119.12,110.78,105.28,102.75,92.48,101.33,111.24,229.42,470.33,1832.54,716.62,1115.91,690.1,425.81,.,.
GBRTENW,2013,3,interm,3,0,506790.02,2767,497,273,295,771,1283,1715,2355,3260,5477,8343,11759,16286,24539,36735,45034,62886,85211,197304.02,93026,104278.03,73338,30940.03,.,.
GBRTENW,2013,3,interm,3,1,790.16,1.02,0,0,0,0,3.06,0,0,4.06,0,1.02,4.03,7.05,14.07,28.09,37.08,90.17,162.16,438.36,195.47,242.89,184.86,58.03,.,.
GBRTENW,2013,3,interm,3,2,830.97,6.17,1.03,2.01,0,0,1.02,1.03,1.03,5.11,3.05,10.13,9.08,12.09,24.13,33.1,43.09,111.22,159.11,408.59,192.43,216.16,156.35,59.81,.,.
GBRTENW,2013,3,interm,3,3,305.27,0,0,0,0,0,0,7.16,5.11,4.09,10.16,8.11,10.09,13.1,24.13,20.07,28.06,37.07,46.27,91.86,52.87,38.99,34.46,4.53,.,.
GBRTENW,2013,3,interm,3,4,2192.87,13.35,10.37,6.02,8.13,3.07,1.02,5.11,4.09,12.24,23.36,28.37,40.33,56.41,79.42,134.4,152.32,281.55,413.77,919.55,419.59,499.96,361.43,138.53,.,.
GBRTENW,2013,3,interm,3,5,271.46,7.19,10.41,6.03,2.03,6.14,1.02,3.07,2.05,6.1,7.13,5.06,6.05,8.06,9.05,18.06,17.04,28.05,46.28,82.64,39.66,42.98,30.33,12.65,.,.
GBRTENW,2013,3,interm,3,6,208.55,0,0,0,0,0,2.03,3.07,12.28,19.45,34.59,35.47,35.34,21.16,15.08,12.05,7.02,9.01,2.01,0,0,0,0,0,.,.
GBRTENW,2013,3,interm,3,7,236.11,0,0,0,0,0,0,1.03,7.16,4.1,17.31,25.36,36.33,46.35,32.17,23.07,13.03,17.03,7.04,6.12,5.09,1.03,1.03,0,.,.
GBRTENW,2013,3,interm,3,8,345.35,17.47,15.57,3.01,1,3.06,3.06,5.11,3.08,10.2,1.02,12.16,11.09,14.1,21.11,35.11,34.07,41.08,39.27,74.78,39.75,35.03,19.96,15.07,.,.
GBRTENW,2013,3,interm,3,9,238.04,1.02,2.08,1.01,0,0,0,2.04,3.07,3.07,6.1,12.17,11.09,17.12,23.12,23.09,23.05,32.05,23.14,54.82,31.48,23.34,19.98,3.35,.,.
GBRTENW,2013,3,interm,3,10,2254.51,0,0,1,0,2.05,1.02,1.02,10.23,15.33,30.52,94.32,170.51,238.8,305.63,336.22,311.67,241.42,185.14,309.62,177.92,131.71,96.5,35.2,.,.
GBRTENW,2013,3,interm,3,11,6817.52,0,0,0,0,0,0,0,10.23,17.41,52.97,136.97,268.47,412.13,704.78,958.52,978.12,983.7,1095.45,1198.79,739.8,458.99,379.66,79.33,.,.
GBRTENW,2013,3,interm,3,12,4109.53,0,0,0,0,0,2.04,6.11,11.25,22.45,45.72,86.2,126.11,163.22,301.6,427.5,526.13,687.17,783.65,920.37,575.88,344.49,277.12,67.37,.,.
GBRTENW,2013,3,interm,3,13,8509.29,0,0,0,0,0,4.07,10.22,28.66,35.75,47.74,131.7,218.84,341.5,560.97,888.83,1028.15,1297.39,1538.89,2376.59,1360.95,1015.64,803.96,211.68,.,.
GBRTENW,2013,3,interm,3,14,5909.19,0,0,0,0,0,1.02,12.27,21.49,27.57,69.11,137.75,185.58,337.5,481.56,715.4,733.55,873.56,951.79,1361.04,767.51,593.53,470.71,122.81,.,.
GBRTENW,2013,3,interm,3,15,4214.99,1.02,2.08,1.01,1,3.07,2.04,4.09,11.26,14.31,40.68,70.98,158.38,265,391.08,556.92,615.31,697.28,685.31,694.18,460.59,233.59,198.06,35.52,.,.
GBRTENW,2013,3,interm,3,16,7619.55,0,0,1.01,0,0,1.02,1.03,3.07,25.48,42.73,143.93,275.34,431.17,671.56,1052.3,1159.4,1238.35,1237.37,1335.81,841.57,494.24,383.19,111.05,.,.
GBRTENW,2013,3,interm,3,17,3893.5,0,0,0,0,1.03,0,2.04,13.31,10.19,29.45,52.64,101.85,175.29,258.36,406.26,509.04,582.08,681.48,1070.48,601.51,468.98,387.95,81.03,.,.
GBRTENW,2013,3,interm,3,18,710.86,0,0,0,0,0,0,0,0,1.03,4.06,20.3,34.32,51.4,75.4,122.46,101.22,101.17,77.4,122.11,76,46.12,39.41,6.71,.,.
GBRTENW,2013,3,interm,3,19,30685.13,0,0,0,0,0,1.02,5.1,14.34,43.92,128.07,423.36,886.39,1678.31,2917.42,4573.47,5041.52,5262.58,4781,4928.63,3307.69,1620.95,1380.84,240.11,.,.
GBRTENW,2013,3,interm,3,20,2679.24,0,0,0,1.03,1.03,9.16,14.28,23.54,34.7,71.17,91.2,129.12,161.19,204.08,321.08,288.6,374.69,340.99,613.39,305.9,307.49,213.81,93.68,.,.
GBRTENW,2013,3,interm,3,21,10410.48,0,0,0,0,1.02,3.05,16.27,63.59,135.99,313.77,509.85,655.26,780.07,891.55,1090.06,974.76,1162.7,1295.39,2517.15,1198.2,1318.96,912.5,406.46,.,.
GBRTENW,2013,3,interm,3,22,783.14,0,0,0,0,1.02,4.06,26.43,31.79,42.62,56.68,61.58,57.37,69.45,78.4,67.12,63.11,72.17,60.53,90.78,50.1,40.69,36,4.69,.,.
GBRTENW,2013,3,interm,3,23,1782.56,0,0,0,0,0,1.02,1.02,6.15,2.03,13.16,22.21,50.33,92.6,137.7,282.53,277.5,299.7,245.16,351.46,209.6,141.87,109.06,32.81,.,.
GBRTENW,2013,3,interm,3,24,3603,0,0,0,0,2.04,6.09,9.15,11.28,19.28,52.63,85.81,168.09,225.46,387.98,555.03,559,477.12,505.46,538.56,342.51,196.05,150.35,45.7,.,.
GBRTENW,2013,3,interm,3,25,9831.54,0,0,0,0,0,0,0,1.02,0,2.04,17.27,56.57,133.06,373.03,758.18,1069.46,1651.38,2164.82,3604.72,2037.13,1567.58,1288.16,279.43,.,.
GBRTENW,2013,3,interm,3,26,805.55,0,0,0,1.03,1.03,5.09,12.29,13.29,4.09,20.27,23.28,29.22,38.27,58.3,73.18,96.18,124.27,119.99,185.77,99.04,86.74,61.36,25.38,.,.
GBRTENW,2013,3,interm,3,27,4598.78,0,0,0,0,1.03,1.02,1.02,4.1,6.11,14.22,31.37,64.55,115.86,202.08,398.41,484.05,726.24,975.51,1573.22,891.3,681.91,522.02,159.89,.,.
GBRTENW,2013,3,interm,3,28,3688.62,0,4.16,2.01,1.03,0,1.02,2.04,7.17,15.32,43.77,66.91,132.19,212.6,369.97,438.53,455.97,589.06,579.48,767.4,480.69,286.71,232.23,54.48,.,.
GBRTENW,2013,3,interm,3,29,3641.03,1.02,16.67,31.1,18.18,16.38,25.47,40.93,67.53,73.58,110.88,197.55,277.41,298.18,452.39,534.77,484.01,445.82,315,234.16,171.82,62.35,55.56,6.79,.,.
GBRTENW,2013,3,interm,3,30,4323.26,2.05,19.73,20.07,18.28,19.45,22.4,24.57,24.58,33.69,52.86,63.8,104.9,145.07,242.29,447.49,608.29,740.32,718.35,1015.08,582.47,432.61,335.54,97.07,.,.
GBRTENW,2013,3,interm,3,31,7062.91,0,0,1,5.13,7.16,21.36,25.56,26.61,38.8,77.26,116.63,170.53,256.89,507.69,808.63,900.88,1209.22,1281.97,1607.58,964.13,643.45,546.86,96.59,.,.
GBRTENW,2013,3,interm,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2013,3,interm,3,33,15576.97,4.11,36.5,18.07,25.3,31.72,39.73,45.03,59.35,101.01,162.57,242.11,401.34,652.74,1161.15,1802.78,2041.26,2421.44,2565.32,3765.44,2167.08,1598.36,1245.92,352.44,.,.
GBRTENW,2013,3,interm,3,34,3514.34,7.18,7.28,8.03,1.03,4.09,4.08,9.19,22.51,15.3,32.5,37.5,64.55,109.81,127.68,260.85,326.67,469.87,654.08,1352.14,671.39,680.75,530.37,150.38,.,.
GBRTENW,2013,3,interm,3,35,5085.53,0,0,0,0,10.24,7.13,24.55,20.46,31.65,62.07,84.06,115.01,132.98,195.03,282.94,411.85,663.22,902.83,2141.5,999.44,1142.06,811.93,330.13,.,.
GBRTENW,2013,3,interm,3,36,73.27,1.02,0,0,0,0,0,0,1.02,0,0,2.03,5.04,4.03,5.03,6.02,3.01,11.02,14.1,20.95,11.21,9.73,6.3,3.44,.,.
GBRTENW,2013,3,interm,3,37,1777.12,37.98,24.96,13.07,18.18,24.55,35.63,40.82,42.98,41.84,51.84,82.06,89.75,90.66,111.59,152.48,153.31,185.36,204.4,375.68,175.14,200.54,128.24,72.3,.,.
GBRTENW,2013,3,interm,3,38,971.49,7.18,13.52,4.01,3,5.13,7.13,6.12,10.24,18.36,15.24,16.2,42.35,48.36,62.33,74.23,97.2,120.23,120.84,299.83,126.22,173.61,108.18,65.43,.,.
GBRTENW,2013,3,interm,3,39,38852.24,0,0,0,0,0,0,0,0,0,4.07,11.12,25.22,67.49,137.73,384.18,961.99,2851.47,6867.38,27541.58,11213.18,16328.39,11107.15,5221.24,.,.
GBRTENW,2013,3,interm,3,40,481.67,0,0,0,0,0,0,5.12,13.3,21.46,48.84,63.93,73.66,63.48,52.28,50.17,36.08,27.05,21.11,5.19,3.04,2.15,1.06,1.09,.,.
GBRTENW,2013,3,interm,3,41,123.37,0,0,0,1,4.09,7.14,20.48,23.51,21.5,21.39,14.18,7.07,1.01,1.01,1,0,0,0,0,0,0,0,0,.,.
GBRTENW,2013,3,interm,3,42,317.28,0,0,0,3.03,3.06,4.06,6.11,4.09,8.13,4.05,7.09,9.07,7.05,7.04,8.02,16.03,28.05,53.35,149.03,76.37,72.66,58.84,13.82,.,.
GBRTENW,2013,3,interm,3,43,3664.79,29.75,10.32,1.01,0,2.05,6.11,9.16,9.21,28.63,69.09,150.84,217.8,285.06,419.21,576.74,534.1,529,446.89,339.82,260.33,79.49,70.27,9.21,.,.
GBRTENW,2013,3,interm,3,44,4628.14,0,2.05,4.02,0,1.02,0,1.02,2.04,1.03,2.03,1.01,4.04,9.07,30.16,155.54,343.74,843.44,1313.76,1914.17,1201.93,712.24,600.61,111.63,.,.
GBRTENW,2013,3,interm,3,45,11642.24,6.15,10.39,3.01,2.03,1.02,2.04,0,1.02,5.09,11.19,14.17,27.23,55.4,141.74,344.05,563.14,1241.39,2404.58,6808.61,3240.12,3568.49,2568.33,1000.17,.,.
GBRTENW,2013,3,interm,3,46,1059.03,9.27,22.86,8.03,10.1,25.57,37.68,55.22,57.29,54.2,72.22,65.87,57.52,57.43,71.38,69.22,58.12,68.13,96.64,162.3,85.47,76.83,60.82,16,.,.
GBRTENW,2013,3,interm,3,47,1941.39,41.09,27.08,26.12,19.25,50.19,39.75,48.08,35.82,39.91,62.99,100.37,89.79,119.88,135.72,161.51,191.4,197.36,245.51,309.58,195.3,114.28,90.15,24.13,.,.
GBRTENW,2013,3,interm,3,48,947.97,0,0,0,0,0,1.02,1.02,2.05,3.06,6.08,9.12,17.13,21.15,36.19,59.15,86.17,148.3,199.46,358.08,198.91,159.17,131.36,27.8,.,.
GBRTENW,2013,3,interm,3,49,1355.21,0,0,0,0,0,0,0,2.04,0,5.09,6.08,5.05,14.11,10.05,29.1,37.07,64.12,150.06,1032.43,301.77,730.66,424.35,306.31,.,.
GBRTENW,2013,3,interm,3,50,3822.17,0,0,0,0,1.03,1.02,2.05,4.09,7.14,31.56,58.82,90.81,125.95,194.03,265.87,316.66,467.86,618.13,1637.16,774.31,862.85,631.41,231.44,.,.
GBRTENW,2013,3,interm,3,51,23645.98,3.08,1.05,0,0,2.05,4.08,10.24,37.84,86.95,206.71,384.62,671.24,961.36,1297.95,1878.69,2420.19,3285.85,4195.84,8198.25,4329.47,3868.78,2926.81,941.97,.,.
GBRTENW,2013,3,interm,3,52,14910.38,0,0,0,1.03,0,3.06,19.47,21.46,63.49,150.69,358.17,583.48,797.13,1168.26,1612.91,1749.78,2202.81,2439.45,3739.21,2141.52,1597.68,1271.34,326.34,.,.
GBRTENW,2013,3,interm,3,53,26559.47,0,0,1,0,0,4.08,3.07,9.2,29.68,68.21,181.63,320.92,507.88,831.46,1446.24,2157.66,3228.65,5040.43,12729.36,5815.9,6913.46,4832.17,2081.29,.,.
GBRTENW,2013,3,interm,3,54,2806.65,3.08,5.21,2.01,0,3.07,5.09,5.11,7.17,30.63,49.76,60.75,67.56,98.7,152.81,236.74,257.52,376.76,521.66,923.03,472.84,450.19,356.72,93.47,.,.
GBRTENW,2013,3,interm,3,55,5086.02,0,2.08,1,0,1.03,2.04,6.13,7.16,9.2,18.31,29.4,44.4,78.59,141.75,211.7,341.71,546.02,1044.84,2600.66,1275.02,1325.64,977.41,348.24,.,.
GBRTENW,2013,3,interm,3,56,112.09,1.03,0,0,2.03,5.13,8.15,7.17,6.14,8.17,9.13,9.12,5.04,3.02,8.04,5.01,11.02,6.01,2.02,15.84,8.15,7.7,4.18,3.52,.,.
GBRTENW,2013,3,interm,3,57,5735.04,0,1.05,0,0,0,0,1.03,2.05,2.04,5.08,11.14,25.22,37.27,76.41,140.47,255.54,480.89,975.38,3721.47,1408.18,2313.29,1519.43,793.86,.,.
GBRTENW,2013,3,interm,3,58,10909.52,39.01,16.65,5.01,13.18,14.34,27.52,49.16,57.29,69.57,136.36,178.45,210.9,269,313.67,444.5,569.2,883.64,1582.74,6029.35,2225.17,3804.18,2426.66,1377.52,.,.
GBRTENW,2013,3,interm,3,59,8064.91,1.03,1.03,1,3.03,12.28,11.21,22.44,45.02,75.62,155.55,220.81,306.55,396.9,415.19,568.7,752.54,1158.25,1477.03,2440.74,1396.72,1044.02,823.89,220.12,.,.
GBRTENW,2013,3,interm,3,60,3728.75,3.08,1.03,0,0,1.02,2.04,2.04,6.15,6.14,16.26,43.57,54.5,86.65,134.72,195.65,288.6,490.93,697.59,1698.79,828.92,869.87,631.44,238.42,.,.
GBRTENW,2013,3,interm,3,61,23195.28,8.21,2.05,0,0,1.02,3.06,3.07,15.34,10.22,22.37,43.57,84.73,171.26,310.65,628.09,1210.53,2412.51,4319.9,13948.71,5757.17,8191.54,5653.08,2538.46,.,.
GBRTENW,2013,3,interm,3,62,887.04,0,0,0,0,0,0,0,0,0,2.04,4.06,3.02,3.02,8.04,28.09,56.12,104.2,186.23,492.23,212.89,279.34,194.28,85.06,.,.
GBRTENW,2013,3,interm,3,63,8862.51,2.06,1.03,0,1.03,2.05,4.08,9.19,15.35,23.52,32.58,63.85,83.78,139.04,312.67,544.91,897.91,1420.52,1793.33,3515.62,1841.01,1674.62,1235.86,438.75,.,.
GBRTENW,2013,3,interm,3,64,3195.81,4.11,0,0,0,3.07,9.15,15.36,27.61,29.62,70.16,98.2,129.1,143.06,189,281.86,332.67,396.79,560.95,905.1,516.03,389.07,288.33,100.74,.,.
GBRTENW,2013,3,interm,3,65,161.85,6.14,5.21,4.01,2.05,2.05,0,2.03,2.05,2.05,6.1,6.08,8.07,9.07,14.07,11.03,7.02,10.02,11.08,53.72,25.45,28.28,17.89,10.39,.,.
GBRTENW,2013,3,interm,3,66,27710.83,18.48,20.85,3.01,2.05,3.07,13.22,16.37,36.84,49.03,89.45,164.28,192.69,252.86,479.54,685.24,1144.37,2267.21,4297.78,17974.48,6431.04,11543.44,7076.06,4467.38,.,.
GBRTENW,2013,3,interm,3,67,1603.72,7.19,13.52,3.01,0,0,1.02,1.03,1.03,3.06,4.06,12.16,4.04,19.14,20.11,30.1,65.13,107.2,211.4,1100.53,345.26,755.27,434.93,320.34,.,.
GBRTENW,2013,3,interm,3,68,1150.92,0,2.08,12.06,13.1,6.14,3.06,10.22,9.21,17.37,27.44,24.3,33.28,22.15,30.16,40.12,63.12,89.19,164.23,583.71,212.87,370.84,238.94,131.9,.,.
GBRTENW,2013,3,interm,3,69,29245.78,0,0,0,0,2.05,3.05,2.05,10.22,11.24,55.9,116.57,264.19,595.33,1448.64,2536.86,3597.43,4935.25,6158.4,9508.58,5547.46,3961.12,3146.85,814.27,.,.
GBRTENW,2013,3,interm,3,70,3553.97,1.02,1.05,0,0,4.1,4.08,3.07,4.09,6.12,17.3,24.32,40.35,61.46,83.44,114.39,200.43,374.68,625.78,1988.28,878.02,1110.26,771.31,338.96,.,.
GBRTENW,2013,3,interm,3,71,468.76,0,0,0,1.03,0,0,0,0,1.03,0,2.02,2.02,7.05,13.07,37.13,66.15,100.15,102.46,136.66,96.11,40.55,36.18,4.37,.,.
GBRTENW,2013,3,interm,3,72,5275.95,5.12,1.03,0,0,1.03,3.06,3.06,4.1,8.17,12.18,26.34,58.52,102.76,231.23,440.47,719.54,1005.78,1175.99,1477.57,871.4,606.17,500.64,105.53,.,.
GBRTENW,2013,3,interm,3,73,7125.48,12.32,8.31,3.01,1,3.07,4.08,6.12,9.21,7.16,22.35,32.43,47.39,57.41,123.65,170.55,280.59,551,1114.35,4671.47,1675.61,2995.86,1810.33,1185.54,.,.
GBRTENW,2013,3,interm,3,74,2016.38,0,0,0,0,0,0,5.11,4.09,15.37,35.63,35.52,54.48,78.58,101.54,168.56,185.39,236.44,372.37,723.31,395.71,327.6,253.97,73.63,.,.
GBRTENW,2013,3,interm,3,75,998,0,0,0,0,0,0,0,3.07,1.03,6.1,8.11,14.13,15.11,38.2,46.14,64.13,139.27,206.44,456.27,244.17,212.1,146.27,65.83,.,.
GBRTENW,2013,3,interm,3,76,7780.97,5.12,7.26,4,2.05,14.33,10.19,10.22,10.23,16.34,50.8,68.87,105.87,172.26,262.38,492.44,696.4,1014.01,1496.48,3341.72,1739.83,1601.88,1210.9,390.98,.,.
GBRTENW,2013,3,interm,3,77,4559.62,0,0,0,0,0,2.04,33.77,94.14,222.73,434.39,629.49,717.31,742.54,716.81,540.92,212.45,134.24,54.32,24.46,19.28,5.19,5.19,0,.,.
GBRTENW,2013,3,interm,3,78,1691.08,1.02,0,1,0,2.05,1.02,6.13,11.26,25.55,64.13,102.39,147.32,151.12,196.04,232.77,179.37,216.4,188.27,165.24,107.91,57.33,48.2,9.13,.,.
GBRTENW,2013,3,interm,3,79,1343.67,3.08,2.1,3.02,0,4.1,2.04,5.11,17.4,36.79,58.99,65.86,77.65,121.9,136.72,184.58,167.34,158.3,131.86,166.84,103.74,63.1,50.45,12.65,.,.
GBRTENW,2013,3,interm,3,80,2230.2,0,0,1.01,0,1.02,1.02,4.08,3.07,4.07,6.1,15.2,25.21,36.27,59.31,115.37,163.34,287.56,455.09,1052.48,518.15,534.33,384.4,149.93,.,.
GBRTENW,2013,3,interm,3,81,1156.52,0,0,0,1,2.05,5.09,6.15,12.27,33.73,39.67,56.75,56.51,80.61,76.41,92.28,113.23,146.28,140.95,293.55,163.9,129.64,90.28,39.36,.,.
GBRTENW,2013,3,interm,3,82,3040.95,2.05,3.13,2,3.03,2.05,1.02,7.17,12.28,17.36,27.47,50.67,48.41,78.57,101.54,156.54,194.4,300.56,491.15,1541.58,721.8,819.78,558.59,261.18,.,.
GBRTENW,2013,3,interm,3,83,1767.85,0,1.03,0,0,1.03,2.04,3.06,3.07,5.12,12.21,19.23,23.19,41.3,60.32,100.33,137.27,211.41,292.14,855.11,372.9,482.21,334.38,147.82,.,.
GBRTENW,2013,3,interm,3,84,4339.15,1.02,2.08,2,3.03,3.07,7.13,11.23,17.43,14.26,20.32,40.5,67.56,71.5,138.73,232.65,319.63,531.06,805.8,2050.14,888.54,1161.6,793.54,368.06,.,.
GBRTENW,2013,3,interm,3,85,2260.02,0,4.13,0,0,1.02,1.02,2.05,6.14,5.09,13.2,8.11,18.15,26.19,50.27,80.25,102.21,197.37,374.46,1370.36,533.06,837.3,545.65,291.65,.,.
GBRTENW,2013,3,interm,3,86,2102.16,0,0,1,0,0,2.04,1.02,2.05,2.05,10.14,9.12,25.21,30.22,50.26,84.27,138.29,250.48,365.33,1130.69,517.77,612.92,421.93,190.99,.,.
GBRTENW,2013,3,interm,3,87,5258.98,0,0,0,2,1.03,0,4.1,4.09,1.01,10.17,15.18,33.29,58.43,77.41,179.52,260.53,524.02,922.26,3165.93,1273.3,1892.64,1249.64,643,.,.
GBRTENW,2013,3,interm,3,88,325.63,1.03,0,0,0,0,0,1.02,0,1.03,10.15,6.06,5.04,14.1,14.08,17.06,30.06,27.05,48.24,150.72,83.16,67.56,51.87,15.68,.,.
GBRTENW,2013,3,interm,3,89,47.84,0,0,0,0,2.04,6.09,12.2,11.28,12.18,3.04,1.01,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2013,3,interm,3,90,1532.4,1520.96,10.41,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2013,3,interm,3,91,1629.63,692.84,70.67,28.09,27.28,25.59,28.51,26.58,33.77,38.85,60.05,61.79,62.51,83.61,98.52,75.24,47.09,50.09,54.39,64.16,38.68,25.48,21.97,3.52,.,.
GBRTENW,2013,3,interm,3,92,190.94,182.62,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2013,3,interm,3,93,1547.22,0,10.39,8.03,19.35,145.42,176.4,131.12,106.34,94.17,108,117.69,104.98,77.59,67.36,58.21,58.12,89.16,85.51,89.36,60.91,28.45,24.01,4.45,.,.
